t,stiff_force,compliant_force,stiff_torque,compliant_torque
6.6340,203.3391,141.0246,820.3164,107.4658
6.6360,234.1050,137.8808,817.2828,107.4444
6.6380,242.5346,141.0147,819.9274,107.4893
6.6400,263.1504,138.2271,818.6296,107.5082
6.6420,207.2032,141.0564,818.8091,107.6313
6.6440,266.6293,138.1519,818.1742,107.6194
6.6460,207.9940,140.9017,819.5200,107.7344
6.6480,268.0158,138.0864,817.9282,107.7149
6.6500,208.9182,140.8472,819.5030,107.8259
6.6520,268.8044,138.0184,817.9376,107.8049
6.6540,209.0376,140.8004,819.5641,107.9140
6.6560,268.7467,137.4878,817.9183,107.8924
6.6580,208.8597,140.9216,819.4694,107.9272
6.6600,268.5148,137.8994,817.7696,107.9600
6.6620,209.0283,140.7156,819.3313,108.0859
6.6640,268.5117,137.8341,817.6506,108.0756
6.6660,208.9908,140.6618,819.2238,108.1928
6.6680,268.7595,137.7678,817.6090,108.1777
6.6700,209.1117,140.6070,819.2466,108.2902
6.6720,268.8238,137.7002,817.5825,108.2745
6.6740,209.1416,140.3672,819.1930,108.3849
6.6760,268.7114,137.1395,817.5254,108.3439
6.6780,209.2501,140.6080,819.0933,108.3996
6.6800,268.7131,137.5941,817.4258,108.4311
6.6820,209.2185,140.5035,819.0076,108.5671
6.6840,268.9383,137.5952,817.3580,108.5682
6.6860,209.1318,140.4688,819.0231,108.6993
6.6880,272.2268,137.4603,817.4428,108.6850
6.6900,192.8160,140.3827,819.0132,108.7955
6.6920,307.2727,137.3664,817.3278,108.7817
6.6940,179.8818,140.2384,819.3642,108.8932
6.6960,306.4054,137.2595,816.5116,108.8772
6.6980,180.5342,140.0308,818.5102,108.9879
6.7000,306.6305,137.0297,816.8365,108.9491
6.7020,180.3634,139.3809,818.7806,109.0706
6.7040,306.6878,137.1944,816.5965,108.9977
6.7060,180.7457,140.1897,818.6113,109.1493
6.7080,306.9363,137.1514,816.6994,109.1862
6.7100,180.6375,140.0993,818.6946,109.3328
6.7120,306.8725,137.0620,816.6659,109.3455
6.7140,180.6338,140.1004,818.6039,109.4693
6.7160,306.5853,136.9850,816.5712,109.4743
6.7180,180.5814,139.9336,818.4477,109.5935
6.7200,306.7389,136.9143,816.3377,109.5935
6.7220,180.9157,139.8927,818.3925,109.7125
6.7240,307.1641,136.8423,816.4700,109.7123
6.7260,181.0777,139.9589,818.4906,109.8271
6.7280,307.1661,136.7175,816.5227,109.8269
6.7300,180.9020,139.6832,818.4811,109.9398
6.7320,307.0530,136.1622,816.4488,109.9440
6.7340,180.8748,139.6471,818.3924,109.9882
6.7360,306.7618,136.5901,816.3288,110.0705
6.7380,180.8905,139.5494,818.2275,110.1970
6.7400,306.6573,136.5091,816.1654,110.2161
6.7420,181.0000,139.4601,818.0947,110.3395
6.7440,306.6922,136.4294,816.0589,110.3594
6.7460,181.2814,138.8299,818.0158,110.4824
6.7480,307.0365,136.3769,816.0525,110.4290
6.7500,181.2759,139.3086,818.0733,110.6234
6.7520,307.1683,136.2867,816.0961,110.6598
6.7540,181.2709,139.2111,818.0800,110.7913
6.7560,307.0100,136.1696,816.0592,110.8277
6.7580,181.2900,139.0638,817.9864,110.9454
6.7600,307.1511,136.0827,815.9604,110.9838
6.7620,181.4492,139.0590,817.9686,111.1051
6.7640,307.0093,135.9948,815.9557,111.1476
6.7660,181.3016,138.8416,817.8784,111.2745
6.7680,307.1943,135.4304,815.8776,111.3242
6.7700,181.4782,138.8554,817.8407,111.3723
6.7720,307.2915,135.9327,815.8372,111.4917
6.7740,181.5069,138.7426,817.7810,111.6360
6.7760,306.7398,135.8634,815.6671,111.7096
6.7780,181.6061,138.8147,817.4985,111.8443
6.7800,306.7482,135.7821,815.4749,111.9183
6.7820,181.8523,138.5113,817.3701,112.0503
6.7840,307.3812,135.7293,815.4450,112.1268
6.7860,182.1167,138.4100,817.4911,112.2593
6.7880,307.5516,135.1966,815.5393,112.3441
6.7900,182.0116,138.3856,817.5211,112.3848
6.7920,307.4894,135.6949,815.5362,112.5527
6.7940,181.9152,138.2827,817.4501,112.6971
6.7960,307.2143,135.6781,815.4013,112.8117
6.7980,181.9998,138.3277,817.2634,112.9485
6.8000,307.0867,135.6680,815.2186,113.0663
6.8020,182.1355,138.1253,817.1023,113.2016
6.8040,307.0790,135.6983,815.0826,113.3271
6.8060,182.4723,137.5194,816.9891,113.4606
6.8080,307.3791,135.8033,815.0337,113.5205
6.8100,182.4387,138.1163,817.0065,113.7281
6.8120,307.4864,135.8897,815.0351,113.8904
6.8140,182.4405,138.3147,816.9744,114.0281
6.8160,307.2947,136.0113,814.9631,114.1966
6.8180,182.4722,138.1634,816.8440,114.3315
6.8200,307.2322,136.2099,814.8322,114.5074
6.8220,182.5981,138.2676,816.7311,114.6404
6.8240,307.5357,136.2441,814.7684,114.8310
6.8260,182.8208,138.4904,816.7485,114.8851
6.8280,307.5968,136.8374,814.8055,115.1652
6.8300,205.7077,138.6999,816.7199,115.3095
6.8320,234.7670,137.2336,814.6213,115.5341
6.8340,244.5018,139.1981,816.8802,115.6840
6.8360,262.3986,137.7157,815.6179,115.9197
6.8380,183.6150,139.3449,815.6277,116.0769
6.8400,308.6332,138.3528,815.1071,116.3211
6.8420,207.7332,139.6891,816.9206,116.4901
6.8440,267.4532,139.1531,813.8545,116.6610
6.8460,210.0591,140.5480,816.3824,116.9199
6.8480,268.6916,140.0697,814.5235,117.1896
6.8500,211.4579,141.3487,816.1336,117.3858
6.8520,269.6144,141.1927,814.5210,117.6456
6.8540,211.6932,160.5480,816.1536,117.8302
6.8560,269.8574,160.5437,814.5794,117.6411
6.8580,211.6561,161.0981,816.1228,117.5973
6.8600,269.7455,162.8384,814.4600,117.5901
6.8620,211.6538,195.5277,815.9843,117.5636
6.8640,269.6887,195.1206,814.3289,117.9106
6.8660,211.6817,195.7307,815.8596,117.7502
6.8680,269.5492,195.8893,814.2124,117.6691
6.8700,211.8521,197.1828,815.7027,117.5866
6.8720,269.7356,197.1108,814.1124,117.5489
6.8740,211.8067,197.9723,815.6747,117.4950
6.8760,269.6031,198.4875,814.0403,117.4705
6.8780,211.7686,201.5315,815.5357,117.4175
6.8800,269.7154,199.9885,813.9036,117.3359
6.8820,212.1752,200.7675,815.4696,117.3059
6.8840,269.8254,201.5416,813.9017,117.2535
6.8860,211.9590,202.2774,815.4133,117.1545
6.8880,269.8175,203.6841,813.7886,117.0755
6.8900,212.2168,204.3259,815.3389,116.9338
6.8920,270.1699,205.5545,813.7932,116.8218
6.8940,212.1562,206.3618,815.3683,116.6522
6.8960,269.8371,207.8461,813.7315,116.5108
6.8980,212.1421,208.2784,815.2115,116.3078
6.9000,269.7776,210.8388,813.5600,116.1400
6.9020,212.1360,209.3096,815.0420,115.9004
6.9040,269.9500,210.7283,813.4508,115.7234
6.9060,212.2568,210.9907,814.9931,115.4956
6.9080,269.9070,245.6998,813.3582,115.2962
6.9100,212.2219,132.2942,814.8416,114.9216
6.9120,269.8378,297.9591,813.2102,114.8834
6.9140,212.4911,168.0843,814.7133,114.5077
6.9160,269.6829,217.4432,813.0935,114.2066
6.9180,212.3598,216.9653,814.5283,114.0773
6.9200,270.0623,254.2681,812.9680,113.6483
6.9220,212.6145,173.9384,814.5562,113.3440
6.9240,270.1568,259.3514,812.9968,113.0341
6.9260,212.4964,177.7812,814.4811,112.8067
6.9280,270.0852,260.4253,812.8295,112.4089
6.9300,212.2054,179.8181,814.3393,112.1503
6.9320,273.2576,262.0389,812.7035,111.7618
6.9340,196.3674,180.9618,814.2095,111.4861
6.9360,307.5971,263.0551,812.5677,111.0725
6.9380,184.1819,181.8663,814.3892,110.7813
6.9400,307.2776,265.0304,811.8133,110.3543
6.9420,184.6852,182.5513,813.7351,110.0763
6.9440,307.3695,264.3331,812.1813,109.5714
6.9460,184.6365,182.9522,813.9511,109.2886
6.9480,307.3621,264.5600,811.9027,108.8715
6.9500,184.8983,183.1574,813.7356,108.5699
6.9520,307.5529,264.7249,811.9365,108.1548
6.9540,184.9121,183.4986,813.7444,107.8486
6.9560,307.3097,264.7493,811.8001,107.4306
6.9580,184.8925,184.0646,813.5535,107.1170
6.9600,307.2217,264.5709,811.6459,106.7155
6.9620,185.0998,183.2387,813.4115,106.3497
6.9640,307.5680,264.2261,811.5700,105.9736
6.9660,185.0820,182.9406,813.4103,105.6856
6.9680,307.4376,263.8069,811.5174,105.3138
6.9700,185.1014,182.6388,813.2813,105.0222
6.9720,307.1833,263.5347,811.3770,104.6597
6.9740,184.9749,182.1088,813.0944,104.3903
6.9760,306.7169,262.5680,811.1453,103.9732
6.9780,185.0550,181.4749,812.8093,103.7039
6.9800,306.8084,261.7712,810.9017,103.3855
6.9820,185.2093,180.8067,812.6849,103.1006
6.9840,306.9404,260.9071,810.8323,102.7877
6.9860,185.2451,180.0998,812.6025,102.4932
6.9880,306.8801,259.9667,810.7100,102.1922
6.9900,185.4110,179.3884,812.4731,101.8907
6.9920,307.2572,258.8939,810.6553,101.6022
6.9940,185.4861,178.4803,812.4832,101.3014
6.9960,307.1356,258.1316,810.6098,101.0313
6.9980,185.3282,177.8130,812.3647,100.6523
7.0000,306.8087,256.6766,810.4405,100.4148
7.0020,185.3193,179.1847,812.1468,100.1065
7.0040,306.7957,242.4533,810.2380,99.8576
7.0060,185.5382,214.2844,812.0080,99.5523
7.0080,306.7444,216.2901,810.1534,99.2056
7.0100,185.4262,213.1877,811.8772,98.7870
7.0120,306.5815,215.4105,809.9726,98.6167
7.0140,185.5636,212.2019,811.7000,98.2052
7.0160,306.7974,213.9068,809.8617,98.0112
7.0180,185.6911,211.4714,811.6449,97.6309
7.0200,306.5861,213.6810,809.7591,97.3866
7.0220,185.5701,210.3198,811.4778,97.0001
7.0240,306.7638,212.6730,809.5980,96.7765
7.0260,185.7657,209.2121,811.3919,96.3865
7.0280,306.7049,84.1019,809.5638,96.1436
7.0300,185.7096,111.2023,811.2650,100.2725
7.0320,306.5305,112.9665,809.3803,98.6612
7.0340,185.8374,128.0968,811.0833,98.2343
7.0360,306.6548,131.7068,809.2096,98.5664
7.0380,185.9209,145.3705,810.9913,99.3186
7.0400,306.6732,145.4068,809.1594,99.9392
7.0420,185.8756,155.2136,810.8856,100.9668
7.0440,306.1984,160.8918,809.0091,101.6373
7.0460,185.7666,157.0532,810.6223,102.4820
7.0480,305.8102,162.5128,808.6836,103.1838
7.0500,186.0630,167.1953,810.3351,104.3565
7.0520,306.5046,165.3075,808.5784,104.3408
7.0540,186.3438,163.5327,810.4010,105.4771
7.0560,306.6625,166.3680,808.6192,105.5504
7.0580,186.2408,163.8357,810.3771,106.7272
7.0600,306.4533,171.3132,808.5603,106.8017
7.0620,186.0425,161.8167,810.2206,108.0216
7.0640,306.1551,161.8745,808.3388,108.0037
7.0660,186.1612,153.8857,809.9873,109.1020
7.0680,306.2559,153.4645,808.1572,108.8513
7.0700,186.3351,0.0000,809.8636,109.7761
7.0720,306.0911,0.0000,808.0398,113.3401
7.0740,186.2103,170.1082,809.6866,118.4587
7.0760,305.8643,167.9037,807.8117,116.6898
7.0780,186.2959,161.6779,809.4659,116.1029
7.0800,305.9902,0.0000,807.6255,114.5765
7.0820,208.8852,167.6189,809.3537,118.7226
7.0840,234.6542,179.0341,807.3114,116.9627
7.0860,245.8432,0.0000,809.5552,116.7525
7.0880,262.8453,165.9114,808.2466,118.7045
7.0900,186.5894,165.2469,808.2299,118.2896
7.0920,307.8373,0.0000,807.9995,116.5200
7.0940,211.1823,166.2631,809.6110,120.2236
7.0960,266.9497,168.3388,806.6095,118.5169
7.0980,212.9661,179.8664,808.9587,117.8286
7.1000,268.5206,0.0000,807.1389,116.4802
7.1020,213.7939,168.2443,808.6872,120.0525
7.1040,269.0573,169.3266,807.1106,118.2199
7.1060,213.9271,0.0000,808.5033,117.3273
7.1080,269.1017,181.6672,806.9169,119.4851
7.1100,214.1195,196.5180,808.3025,119.5589
7.1120,269.3715,201.0914,806.7902,117.4997
7.1140,214.1890,202.2114,808.2307,116.2598
7.1160,269.2553,201.2659,806.6815,113.7422
7.1180,214.0521,201.1711,808.0647,112.3653
7.1200,269.2536,193.6656,806.4573,109.8654
7.1220,214.6241,187.6821,807.9052,113.3543
7.1240,269.5212,183.0064,806.4439,113.3726
7.1260,214.2696,173.0390,807.8830,114.3465
7.1280,269.2793,169.8834,806.2781,114.1863
7.1300,214.4632,173.5877,807.6812,114.9317
7.1320,269.4626,170.0275,806.1915,114.1332
7.1340,214.4874,135.8310,807.6087,114.4005
7.1360,269.3208,137.3362,806.0607,114.5056
7.1380,214.4829,117.6078,807.4253,115.3695
7.1400,269.2870,114.8527,805.8800,115.4719
7.1420,214.8384,113.7314,807.2607,116.6239
7.1440,269.5536,113.6472,805.7756,116.5630
7.1460,214.8135,112.2017,807.2077,117.3818
7.1480,269.5181,112.4599,805.7228,117.1530
7.1500,214.7378,111.4804,807.0973,117.9738
7.1520,269.4460,112.0229,805.5542,117.6462
7.1540,214.7625,0.0000,806.9279,118.3069
7.1560,269.4248,117.8523,805.4021,123.9805
7.1580,215.0307,118.3764,806.7901,123.7258
7.1600,269.8779,119.3462,805.3451,122.2581
7.1620,215.2975,119.2700,806.8010,121.9491
7.1640,269.7450,119.3444,805.3035,120.7079
7.1660,215.0307,118.7887,806.6874,120.6092
7.1680,269.5365,118.5182,805.1440,119.5847
7.1700,214.9178,117.9025,806.4807,119.6897
7.1720,269.4029,117.3731,804.9362,118.7606
7.1740,214.9977,118.2504,806.2937,119.0468
7.1760,269.4694,115.6027,804.7689,118.3038
7.1780,215.1730,114.4232,806.1427,118.7798
7.1800,269.6110,114.2478,804.6800,118.3056
7.1820,215.4891,113.3951,806.0689,118.9000
7.1840,269.5450,113.4833,804.6192,118.5148
7.1860,215.3127,112.9785,805.9278,119.1797
7.1880,269.4903,113.1761,804.4674,118.7373
7.1900,215.3484,112.7763,805.7855,119.4435
7.1920,269.8097,112.8148,804.3215,119.1647
7.1940,215.4675,112.6689,805.7433,119.9285
7.1960,269.7070,112.6174,804.2581,119.6624
7.1980,215.1170,0.0000,805.6098,120.4459
7.2000,273.1114,118.0790,804.0822,126.0227
7.2020,197.4847,119.4886,805.4131,126.0356
7.2040,306.7228,120.1611,804.0214,124.8947
7.2060,210.8218,120.5377,805.7268,124.8903
7.2080,235.3545,120.1444,802.9876,123.8790
7.2100,247.2333,120.0189,805.6211,124.0895
7.2120,265.1236,119.4831,804.2708,123.4063
7.2140,188.5556,119.2594,804.2565,123.8127
7.2160,307.3361,118.6036,804.0873,123.2755
7.2180,213.0913,119.3404,805.5612,123.8130
7.2200,267.1076,118.2986,802.6327,123.3304
7.2220,214.5183,115.3005,805.0074,123.9188
7.2240,268.8043,114.5803,803.3044,123.7035
7.2260,215.4672,113.8733,804.7677,124.5092
7.2280,269.3360,115.7766,803.1781,124.2765
7.2300,215.9207,115.1835,804.5144,125.0308
7.2320,269.8005,114.7489,803.0617,124.8751
7.2340,216.1606,114.4637,804.4337,125.7389
7.2360,269.6616,0.0000,802.9451,125.6327
7.2380,215.8837,125.3759,804.2483,136.2230
7.2400,269.6723,125.3999,802.7225,136.8701
7.2420,215.9454,123.8908,804.0729,137.4855
7.2440,269.5012,122.1725,802.5660,137.6887
7.2460,216.0702,121.2615,803.8742,138.1076
7.2480,269.7737,117.9512,802.4169,138.1573
7.2500,216.1882,118.6488,803.7853,138.3780
7.2520,269.5260,0.0000,802.2829,138.4942
7.2540,216.0755,121.2890,803.5895,145.5525
7.2560,269.3591,118.4887,802.0979,144.4710
7.2580,216.1446,120.0645,803.3577,143.8947
7.2600,269.7626,116.4586,801.9335,143.0809
7.2620,216.4253,118.2693,803.3428,142.7531
7.2640,269.5938,0.0000,801.9110,142.1827
7.2660,216.1120,120.5609,803.1595,148.3181
7.2680,269.5289,116.8332,801.5846,146.8317
7.2700,216.5196,122.8780,802.9804,145.6657
7.2720,269.9670,119.0564,801.6009,144.4372
7.2740,216.5038,120.9156,802.9798,143.5754
7.2760,269.7988,163.7739,801.5225,142.8095
7.2780,216.4004,162.2389,802.8435,141.4361
7.2800,269.5418,150.4604,801.3301,140.2702
7.2820,216.2742,0.0000,802.6002,139.7270
7.2840,269.5021,129.7143,801.0952,144.8461
7.2860,216.6619,136.0401,802.4263,143.8994
7.2880,269.7778,132.6326,800.9823,142.7562
7.2900,216.6693,137.7071,802.3575,142.2014
7.2920,269.6622,133.3488,800.9372,141.2172
7.2940,216.1208,138.0953,802.2235,140.9124
7.2960,272.9278,132.2301,800.7320,140.5082
7.2980,199.4083,136.7875,802.0085,140.5086
7.3000,306.2970,130.7394,800.7019,140.2328
7.3020,190.2559,133.8841,802.2926,140.3709
7.3040,305.4586,0.0000,800.0026,140.1860
7.3060,213.2810,114.5251,801.5847,146.9241
7.3080,235.1176,116.8099,800.0042,145.9458
7.3100,248.0872,125.5751,802.0516,145.4252
7.3120,263.6123,124.7133,800.8531,144.6520
7.3140,189.5116,131.3794,800.7224,144.1351
7.3160,306.7761,128.6304,800.6561,143.3506
7.3180,214.6565,131.1452,801.9470,143.0340
7.3200,266.7490,127.2061,799.0889,142.6229
7.3220,215.6911,131.1356,801.3612,142.4906
7.3240,268.7240,126.1512,799.6718,142.2157
7.3260,216.6510,129.1191,801.1584,142.2822
7.3280,269.2384,124.6473,799.6429,142.0993
7.3300,216.9900,0.0000,800.9530,142.2596
7.3320,269.3476,107.3841,799.5137,147.4025
7.3340,216.8769,115.6321,800.7745,146.6565
7.3360,269.2478,117.4244,799.2999,146.0589
7.3380,217.0466,125.1398,800.5640,145.6381
7.3400,269.2050,115.8466,799.1098,145.1083
7.3420,216.9465,119.2690,800.3859,142.4820
7.3440,269.4446,116.0955,798.9897,140.5447
7.3460,217.1211,119.0626,800.3117,138.9290
7.3480,269.4214,117.5944,798.9013,137.5460
7.3500,217.0424,119.9103,800.1623,136.3979
7.3520,269.3203,119.1886,798.7003,135.4296
7.3540,217.0694,120.8393,799.9589,134.6437
7.3560,269.5217,120.4678,798.5133,133.9760
7.3580,217.5550,121.5754,799.8488,133.4464
7.3600,269.6306,121.3976,798.4774,132.9887
7.3620,217.2355,122.0999,799.7575,132.6377
7.3640,269.3099,98.2903,798.2940,132.3268
7.3660,217.1428,97.4160,799.5205,132.3263
7.3680,269.1968,102.4527,798.0593,132.3816
7.3700,217.1628,102.9322,799.3030,132.4364
7.3720,269.3335,106.7520,797.8630,132.4524
7.3740,217.4700,106.7596,799.1698,132.4802
7.3760,269.5096,109.7280,797.7913,132.4821
7.3780,217.4019,109.3917,799.0868,132.4934
7.3800,269.2986,111.7525,797.6506,132.4895
7.3820,217.5197,111.1999,798.8886,132.4896
7.3840,269.0085,113.1073,797.4528,132.4865
7.3860,217.4370,112.4173,798.6368,132.4876
7.3880,269.4725,114.0486,797.2766,132.4861
7.3900,217.1665,113.2247,798.6091,132.4861
7.3920,273.1377,114.7117,797.2356,132.4955
7.3940,198.6635,113.6643,798.4413,132.4971
7.3960,305.6266,114.8973,797.2226,132.4771
7.3980,214.8887,113.9968,798.6799,132.4932
7.4000,235.0918,115.1499,795.9748,132.5093
7.4020,248.4889,114.2092,798.5360,132.5157
7.4040,265.2648,115.2850,797.1347,132.5260
7.4060,190.6140,114.3619,797.0709,132.5285
7.4080,306.2101,115.3418,797.1366,132.5424
7.4100,215.8764,114.3653,798.4124,132.5452
7.4120,266.2382,115.3892,795.6012,132.5621
7.4140,216.3758,114.4103,797.8051,132.5649
7.4160,268.1249,115.3253,796.1437,132.5914
7.4180,217.4250,114.3622,797.5392,132.5964
7.4200,268.8667,115.4270,796.0591,132.6203
7.4220,217.7086,114.2834,797.3210,132.6232
7.4240,269.0541,115.2171,795.8947,132.6376
7.4260,217.8089,114.2989,797.1424,132.6512
7.4280,268.9661,115.1395,795.7327,132.6830
7.4300,218.0276,114.1509,796.9399,132.6904
7.4320,269.2289,115.0462,795.6044,132.7202
7.4340,217.9675,114.0607,796.8600,132.7249
7.4360,269.0397,114.9901,795.4742,132.7536
7.4380,217.9352,114.0002,796.6627,132.7536
7.4400,268.9662,115.0816,795.2301,132.7863
7.4420,217.8736,113.9578,796.4612,132.7910
7.4440,268.8310,114.7892,795.0573,132.8343
7.4460,217.9666,113.8176,796.2448,132.8431
7.4480,268.8755,114.7322,794.8888,132.8796
7.4500,218.0534,113.7666,796.0977,132.8845
7.4520,268.9586,114.6638,794.7398,132.9202
7.4540,217.8470,113.7178,795.9466,132.9245
7.4560,268.6401,114.7001,794.4819,132.9606
7.4580,218.1661,113.6853,795.6864,132.9652
7.4600,269.1336,114.5050,794.3812,133.0028
7.4620,218.3563,113.7873,795.6520,133.0098
7.4640,269.0286,114.4145,794.3372,133.0433
7.4660,218.4169,113.5046,795.5301,133.0248
7.4680,269.0684,114.3677,794.1525,133.0730
7.4700,218.2393,113.5108,795.3621,133.0830
7.4720,268.7859,114.3019,793.9980,133.1238
7.4740,218.0904,113.4471,795.1587,133.1305
7.4760,268.6519,114.2922,793.7405,133.1645
7.4780,218.0466,113.4107,794.9051,133.1673
7.4800,268.7380,114.4539,793.5161,133.2021
7.4820,218.4094,113.4069,794.7601,133.2019
7.4840,269.0071,114.1558,793.4470,133.2336
7.4860,218.5050,113.3154,794.6795,133.2433
7.4880,268.7175,114.1284,793.2990,133.2796
7.4900,218.3095,113.2899,794.4651,133.2837
7.4920,268.7083,114.0899,793.0976,133.3172
7.4940,218.4763,113.3126,794.2842,133.3206
7.4960,269.0714,114.4711,792.9739,133.3535
7.4980,218.3628,113.1965,794.2421,133.3484
